ReviewID,CustomerID,ItemID,Rating,Comment
10911,1068,7054,2.0,Sense new say agency among concern five fall hospital number share religious agent wall brother employee.
10912,5318,6133,3.0,Relationship population decade man wait water toward adult coach everyone politics physical here serve real few out especially probably pressure begin girl where on.
10913,2913,8143,2.0,Southern perform century art five maybe away site happen manage participant decade have like chance add worry skill business why together environmental worker course red.
10914,2444,3532,4.0,Sign do technology just turn start hold ten suffer head support town late hold often.
10915,5152,3134,2.0,Various not well song born question particularly television stop second soon television bed.
10916,4388,6063,3.0,Music door discover win fast young determine dark bed event there one beat knowledge white shoulder impact couple fall product write individual skill pay later past decision service.
10917,5843,4357,1.0,Pull these east couple test seek clearly treatment him public anything authority especially strong realize number simple firm sense.
10918,6167,4543,4.0,Whatever also indeed mean truth be protect make military often music program choose compare strategy car too score evening produce term project either movie significant candidate population.
10919,4858,2716,5.0,Law onto star product source political price great assume why feeling party feeling above experience guy between me green wait doctor food shoulder despite nearly season.
10920,4854,4736,2.0,Tough key by add among operation everyone language project develop air form east serve scientist total window some without account.
10921,2871,7403,3.0,Process full structure foreign together beyond sing American beat price century newspaper project project character report itself military describe like occur measure.
10922,545,2755,1.0,Attack fall member represent song laugh economic yard interview establish still bill head claim water style computer fund water cup board year cold get.
10923,5921,621,3.0,Argue movement form race collection as result try item new save move travel.
10924,945,4780,2.0,East either oil group officer his compare late pull population trade rather enough mother fund suffer million start break no military discussion no medical.
